trial_id,word,word_kind,phon,wording,model,vendor,tier,temperature,round_body,soft_texture,lavender_purple,six_legs,humming_vocal,bioluminescence,large_eyes,spiral_tail,object_collecting,mood_color,waddle_gait,shy_gentle,curious,name_from_sound
glummble__W1__claude-sonnet-4-6__t1__r050,glummble,control,near,W1,claude-sonnet-4-6,anthropic,mid,1.0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
glummble__W1__gpt-5.4-mini__t0__r001,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,1,0,1,1,0,0,1,1,1,0
glummble__W1__gpt-5.4-mini__t0__r002,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,0,1,1,1,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r003,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r004,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,0,1,0,1,0,0,0,1,1,1,0
glummble__W1__gpt-5.4-mini__t0__r005,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
glummble__W1__gpt-5.4-mini__t0__r006,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,1,0,1,0,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r007,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r008,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,0,1,0,0,1,1,1,1,1,0
glummble__W1__gpt-5.4-mini__t0__r009,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
glummble__W1__gpt-5.4-mini__t0__r010,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
glummble__W1__gpt-5.4-mini__t0__r011,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,1,0,0,1,0,0,1,1,1,0
glummble__W1__gpt-5.4-mini__t0__r012,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,0,0,1,1,0,1,0,1,0,1,0
glummble__W1__gpt-5.4-mini__t0__r013,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,1,0,1,1,1,0,1,1,1,0
glummble__W1__gpt-5.4-mini__t0__r014,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,0,1,1,1,0,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r015,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,0,1,1,0,1,0,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r016,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,0,1,1,1,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r017,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
glummble__W1__gpt-5.4-mini__t0__r018,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,1,0,1,1,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r019,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,0,1,1,0,0,1,1,1,1,1,0
glummble__W1__gpt-5.4-mini__t0__r020,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,0,1,0,1,1,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r021,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r022,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,0,0,0,1,1,0,1,1,1,1
glummble__W1__gpt-5.4-mini__t0__r023,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1
glummble__W1__gpt-5.4-mini__t0__r024,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,0,0,0,1,1,0,0,1,1,1,0
glummble__W1__gpt-5.4-mini__t0__r025,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,1,0,1,1,1,0,1,1,1,0
glummble__W1__gpt-5.4-mini__t0__r026,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r027,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,1,1,1,1,0,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r028,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,1,1,0,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r029,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,0,0,1,0,1,1,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t0__r030,glummble,control,near,W1,gpt-5.4-mini,openai,mid,0.0,1,1,1,0,0,1,1,1,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r001,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,0,0,0,0,0,0,1,1,1,1
glummble__W1__gpt-5.4-mini__t1__r002,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
glummble__W1__gpt-5.4-mini__t1__r003,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,1,0,0,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r004,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
glummble__W1__gpt-5.4-mini__t1__r005,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r006,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,1,0,1,0,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r007,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,1,1,1,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r008,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,0,1,1,0,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r009,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
glummble__W1__gpt-5.4-mini__t1__r010,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,1,0,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r011,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0
glummble__W1__gpt-5.4-mini__t1__r012,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r013,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,1,0,0,0,1,0,1,1,1,0
glummble__W1__gpt-5.4-mini__t1__r014,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r015,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,0,1,1,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r016,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r017,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,0,0,1,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r018,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
glummble__W1__gpt-5.4-mini__t1__r019,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,1,0,0,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r020,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,1,0,0,1,0,0,1,1,1,1
glummble__W1__gpt-5.4-mini__t1__r021,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r022,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
glummble__W1__gpt-5.4-mini__t1__r023,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,0,0,0,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r024,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r025,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
glummble__W1__gpt-5.4-mini__t1__r026,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,1,0,1,1,1,1,1,0,0
glummble__W1__gpt-5.4-mini__t1__r027,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,1,1,1,0,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r028,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
glummble__W1__gpt-5.4-mini__t1__r029,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,1,1,1,0,1,1,1,1,1,0
glummble__W1__gpt-5.4-mini__t1__r030,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r031,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r032,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,0,0,0,0,1,0,1,1,1
glummble__W1__gpt-5.4-mini__t1__r033,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,1,1,0,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r034,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r035,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r036,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
glummble__W1__gpt-5.4-mini__t1__r037,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
glummble__W1__gpt-5.4-mini__t1__r038,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
glummble__W1__gpt-5.4-mini__t1__r039,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,1,0,1,0,1,1,0,1,1,1
glummble__W1__gpt-5.4-mini__t1__r040,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,1,1,1,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r041,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,0,0,1,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r042,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,1,1,0,0,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r043,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,1,0,0,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r044,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
glummble__W1__gpt-5.4-mini__t1__r045,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,1,1,1,0,1,0,1,1,1,0
glummble__W1__gpt-5.4-mini__t1__r046,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r047,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,1,0,0,0,1,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-mini__t1__r048,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
glummble__W1__gpt-5.4-mini__t1__r049,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
glummble__W1__gpt-5.4-mini__t1__r050,glummble,control,near,W1,gpt-5.4-mini,openai,mid,1.0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r001,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r002,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r003,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r004,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,1,0,1,0,0,0,1,0,1,1,1,0
glummble__W1__gpt-5.4-nano__t0__r005,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r006,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
glummble__W1__gpt-5.4-nano__t0__r007,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,1,0,1,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r008,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r009,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r010,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r011,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r012,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
glummble__W1__gpt-5.4-nano__t0__r013,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r014,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r015,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,1,0,1,1,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r016,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,0,0,0,0,0,1,1,1,0
glummble__W1__gpt-5.4-nano__t0__r017,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
glummble__W1__gpt-5.4-nano__t0__r018,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r019,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r020,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
glummble__W1__gpt-5.4-nano__t0__r021,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r022,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
glummble__W1__gpt-5.4-nano__t0__r023,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,1,0,1,1,0,0,0,0,0,1,1,1
glummble__W1__gpt-5.4-nano__t0__r024,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
glummble__W1__gpt-5.4-nano__t0__r025,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r026,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r027,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r028,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r029,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t0__r030,glummble,control,near,W1,gpt-5.4-nano,openai,small,0.0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r001,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
glummble__W1__gpt-5.4-nano__t1__r002,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r003,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r004,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,0,1,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r005,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
glummble__W1__gpt-5.4-nano__t1__r006,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0
glummble__W1__gpt-5.4-nano__t1__r007,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,1,0,0,0,1,0,0,1,0
glummble__W1__gpt-5.4-nano__t1__r008,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
glummble__W1__gpt-5.4-nano__t1__r009,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r010,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r011,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
glummble__W1__gpt-5.4-nano__t1__r012,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
glummble__W1__gpt-5.4-nano__t1__r013,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
glummble__W1__gpt-5.4-nano__t1__r014,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r015,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,0,1,0,0,0,1,1,1,0
glummble__W1__gpt-5.4-nano__t1__r016,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r017,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,1,0,1,0,0,1,0,1,0
glummble__W1__gpt-5.4-nano__t1__r018,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0
glummble__W1__gpt-5.4-nano__t1__r019,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,1,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r020,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r021,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r022,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
glummble__W1__gpt-5.4-nano__t1__r023,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,1,0,0,1,0,0,0,0,1,0,1,0
glummble__W1__gpt-5.4-nano__t1__r024,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
glummble__W1__gpt-5.4-nano__t1__r025,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0
glummble__W1__gpt-5.4-nano__t1__r026,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r027,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,1,0,0,0,0,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r028,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r029,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
glummble__W1__gpt-5.4-nano__t1__r030,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
glummble__W1__gpt-5.4-nano__t1__r031,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r032,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,0,0,0,0,0,1,1,1,0
glummble__W1__gpt-5.4-nano__t1__r033,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
glummble__W1__gpt-5.4-nano__t1__r034,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r035,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,0,0,0,1,0,1,1,1,0
glummble__W1__gpt-5.4-nano__t1__r036,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r037,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r038,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r039,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r040,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,1,0,1,1,0,0,1,0,0,1,0,0
glummble__W1__gpt-5.4-nano__t1__r041,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,1,0,1,1,0,0,1,0,1,1,1,0
glummble__W1__gpt-5.4-nano__t1__r042,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,1,0,0,0,0,0,0,1,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r043,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r044,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r045,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,1,0,0,1,0,1,1,0,1,1,1,0
glummble__W1__gpt-5.4-nano__t1__r046,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
glummble__W1__gpt-5.4-nano__t1__r047,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,1,1,1,0,0,0,1,1,1,0
glummble__W1__gpt-5.4-nano__t1__r048,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
glummble__W1__gpt-5.4-nano__t1__r049,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,0,0,0,0,0,1,1,1,0
glummble__W1__gpt-5.4-nano__t1__r050,glummble,control,near,W1,gpt-5.4-nano,openai,small,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
quumble__W1__claude-haiku-4-5__t0__r001,quumble,target,self,W1,claude-haiku-4-5,anthropic,small,0.0,1,1,1,0,1,1,1,0,0,0,1,1,1,0
quumble__W1__claude-haiku-4-5__t0__r002,quumble,target,self,W1,claude-haiku-4-5,anthropic,small,0.0,1,1,1,0,1,1,1,0,1,0,0,1,0,0
quumble__W1__claude-haiku-4-5__t0__r003,quumble,target,self,W1,claude-haiku-4-5,anthropic,small,0.0,1,1,1,1,1,1,1,0,1,0,0,1,1,0
quumble__W1__claude-haiku-4-5__t0__r004,quumble,target,self,W1,claude-haiku-4-5,anthropic,small,0.0,1,1,1,1,1,1,1,0,1,0,0,1,1,0
quumble__W1__claude-haiku-4-5__t0__r005,quumble,target,self,W1,claude-haiku-4-5,anthropic,small,0.0,1,1,0,1,1,1,1,0,1,0,0,1,1,0
